timestamp,server_rack,temperature,humidity,power_consumption,vibration,is_anomaly
"2025-12-02T03:21:43.743Z","R1",22.56,45.54,5464.64,0.3318,0
"2025-12-02T03:26:43.743Z","R10",54.14,48.81,9252.35,5.1568,1
"2025-12-02T03:31:43.743Z","R8",23.43,47.03,5488.13,0.1659,0
"2025-12-02T03:36:43.743Z","R4",24.31,48.28,5492.5,0.292,0
"2025-12-02T03:41:43.743Z","R10",53.88,48.14,13613.9,3.5942,1
"2025-12-02T03:46:43.743Z","R3",23.56,47.02,5516.66,0.2451,0
"2025-12-02T03:51:43.743Z","R4",23.3,46.55,5419.73,0.5609,0
"2025-12-02T03:56:43.743Z","R4",23.91,47.09,5440.68,0.487,0
"2025-12-02T04:01:43.743Z","R9",54.21,48.53,8650.91,3.5322,1
"2025-12-02T04:06:43.743Z","R6",53.44,62.65,8408.09,6.5817,1
"2025-12-02T04:11:43.743Z","R2",23.22,48.06,5162.17,0.3267,0
"2025-12-02T04:16:43.743Z","R10",23.04,44.78,5176.87,0.444,0
"2025-12-02T04:21:43.743Z","R6",22.98,46.66,5231.78,0.3035,0
"2025-12-02T04:26:43.743Z","R9",45.62,60.83,9824.15,4.5418,1
"2025-12-02T04:31:43.743Z","R10",22.51,46.86,5206.92,0.4253,0
"2025-12-02T04:36:43.743Z","R6",22.91,44.29,5345.62,0.4299,0
"2025-12-02T04:41:43.743Z","R7",22.76,46.72,5291.64,0.4628,0
"2025-12-02T04:46:43.743Z","R9",23.45,48.24,5159.52,0.392,0
"2025-12-02T04:51:43.743Z","R10",22.88,45.69,5281.68,0.3842,0
"2025-12-02T04:56:43.743Z","R5",23.71,45.03,5161.04,0.4665,0
"2025-12-02T05:01:43.743Z","R1",39.4,47.85,8801.38,5.0874,1
"2025-12-02T05:06:43.743Z","R10",21.23,46.56,4963.57,0.5008,0
"2025-12-02T05:11:43.743Z","R3",21.75,46.94,5000.91,0.3963,0
"2025-12-02T05:16:43.743Z","R2",22.85,45.7,4965.81,0.2784,0
"2025-12-02T05:21:43.743Z","R3",22.65,43.28,5049.73,0.5524,0
"2025-12-02T05:26:43.743Z","R6",21.26,46.06,4996.84,0.1031,0
"2025-12-02T05:31:43.743Z","R6",22.3,43.27,5003.84,0.4904,0
"2025-12-02T05:36:43.743Z","R7",21.27,46.52,4965.57,0.2968,0
"2025-12-02T05:41:43.743Z","R4",22.56,44.01,5048.9,0.1072,0
"2025-12-02T05:46:43.743Z","R7",22.71,42.93,4982.58,0.3192,0
"2025-12-02T05:51:43.743Z","R9",22.73,45.33,4980.25,0.3574,0
"2025-12-02T05:56:43.743Z","R7",22.02,47.44,4935.34,0.4954,0
"2025-12-02T06:01:43.743Z","R1",21.32,43.48,4749.08,0.5544,0
"2025-12-02T06:06:43.743Z","R7",21.15,45.74,4760.2,0.3172,0
"2025-12-02T06:11:43.743Z","R3",21.69,41.28,4706.52,0.1106,0
"2025-12-02T06:16:43.743Z","R3",20.5,45.89,4765.6,0.1691,0
"2025-12-02T06:21:43.743Z","R7",20.41,41.32,4758.53,0.4927,0
"2025-12-02T06:26:43.743Z","R4",21.33,42.08,4808.2,0.1176,0
"2025-12-02T06:31:43.743Z","R10",21.24,43.53,4826.1,0.461,0
"2025-12-02T06:36:43.743Z","R3",21.75,43.02,4715.89,0.2645,0
"2025-12-02T06:41:43.743Z","R4",21.02,43.07,4667.89,0.112,0
"2025-12-02T06:46:43.743Z","R6",20.42,46.18,4772.48,0.5658,0
"2025-12-02T06:51:43.743Z","R8",20.68,44.89,4695.13,0.3228,0
"2025-12-02T06:56:43.743Z","R9",40.77,49.5,9352.59,6.8906,1
"2025-12-02T07:01:43.743Z","R1",20.97,44.4,4413.64,0.4513,0
"2025-12-02T07:06:43.743Z","R7",20.67,42.67,4591.27,0.3019,0
"2025-12-02T07:11:43.743Z","R2",20.57,44.18,4436.26,0.1475,0
"2025-12-02T07:16:43.743Z","R6",37.1,53.92,10402.45,3.4838,1
"2025-12-02T07:21:43.743Z","R3",45.92,58.1,9922.16,3.2281,1
"2025-12-02T07:26:43.743Z","R6",50.68,66.13,10864.09,2.4532,1
"2025-12-02T07:31:43.743Z","R7",20.71,43.64,4573.62,0.301,0
"2025-12-02T07:36:43.743Z","R9",21.32,43.5,4431.07,0.5922,0
"2025-12-02T07:41:43.743Z","R7",41.1,49.97,9520.99,2.6172,1
"2025-12-02T07:46:43.743Z","R6",21.33,42.94,4592.34,0.1602,0
"2025-12-02T07:51:43.743Z","R8",21.05,44.02,4474,0.4678,0
"2025-12-02T07:56:43.743Z","R10",21.09,40.54,4567.98,0.3206,0
"2025-12-02T08:01:43.743Z","R1",35.59,45.24,7244.7,3.145,1
"2025-12-02T08:06:43.743Z","R9",19.63,41.52,4275.99,0.3505,0
"2025-12-02T08:11:43.743Z","R8",20.16,39.25,4285.47,0.2098,0
"2025-12-02T08:16:43.743Z","R4",54.5,69.23,6819.97,2.5083,1
"2025-12-02T08:21:43.743Z","R3",20.05,40.44,4231.89,0.4804,0
"2025-12-02T08:26:43.743Z","R7",20.11,43.18,4195.31,0.5764,0
"2025-12-02T08:31:43.743Z","R4",18.99,39.8,4335.81,0.1638,0
"2025-12-02T08:36:43.743Z","R8",49.1,64.17,7558.14,4.7105,1
"2025-12-02T08:41:43.743Z","R10",19.29,41.3,4200.26,0.2195,0
"2025-12-02T08:46:43.743Z","R9",19.33,42.97,4267.36,0.2737,0
"2025-12-02T08:51:43.743Z","R7",48.52,61.89,10366.59,6.949,1
"2025-12-02T08:56:43.743Z","R4",19.11,39.06,4215.24,0.2838,0
"2025-12-02T09:01:43.743Z","R6",19.71,38.92,4184.1,0.3344,0
"2025-12-02T09:06:43.743Z","R6",18.83,39.69,4225.92,0.1838,0
"2025-12-02T09:11:43.743Z","R1",19.58,39.1,4229.11,0.1222,0
"2025-12-02T09:16:43.743Z","R3",18.6,42.3,4202.28,0.402,0
"2025-12-02T09:21:43.743Z","R6",20.39,42.29,4040.53,0.3314,0
"2025-12-02T09:26:43.743Z","R1",48.28,48.21,8367.74,3.227,1
"2025-12-02T09:31:43.743Z","R1",18.91,40.36,4085.57,0.5834,0
"2025-12-02T09:36:43.743Z","R3",18.98,39.25,4152,0.2078,0
"2025-12-02T09:41:43.743Z","R1",18.79,39.23,4165.97,0.1717,0
"2025-12-02T09:46:43.743Z","R2",19.58,38.8,4148.89,0.4413,0
"2025-12-02T09:51:43.743Z","R3",18.5,42,4042.12,0.274,0
"2025-12-02T09:56:43.743Z","R8",19.99,38.88,4089.23,0.1032,0
"2025-12-02T10:01:43.743Z","R2",46.54,69.27,8303.47,2.9884,1
"2025-12-02T10:06:43.743Z","R4",18.96,40.87,3967.16,0.3,0
"2025-12-02T10:11:43.743Z","R5",19.2,38.21,4094.84,0.5367,0
"2025-12-02T10:16:43.743Z","R8",19.69,40.18,4094.64,0.2132,0
"2025-12-02T10:21:43.743Z","R8",19.69,42.04,4126.4,0.1538,0
"2025-12-02T10:26:43.743Z","R9",18.89,38.31,3997.46,0.1204,0
"2025-12-02T10:31:43.743Z","R4",18.12,42.19,3969.24,0.5619,0
"2025-12-02T10:36:43.743Z","R1",19.33,41.94,4026.99,0.1046,0
"2025-12-02T10:41:43.743Z","R2",18.46,40.96,4017.65,0.4208,0
"2025-12-02T10:46:43.743Z","R5",38.7,42.38,7637.21,2.8477,1
"2025-12-02T10:51:43.743Z","R1",18.52,42.11,3979.06,0.2745,0
"2025-12-02T10:56:43.743Z","R8",18.87,38.58,4000.22,0.1115,0
"2025-12-02T11:01:43.743Z","R7",19.11,41.39,3952.83,0.5132,0
"2025-12-02T11:06:43.743Z","R3",18.91,37.87,4093.4,0.3371,0
"2025-12-02T11:11:43.743Z","R7",18.33,42,3923.55,0.4656,0
"2025-12-02T11:16:43.743Z","R9",18.04,42.01,3994.38,0.233,0
"2025-12-02T11:21:43.743Z","R2",18.79,41.37,3958.26,0.3175,0
"2025-12-02T11:26:43.743Z","R4",42.1,48.7,7474.39,4.2671,1
"2025-12-02T11:31:43.743Z","R7",18.2,40.17,3985.38,0.4794,0
"2025-12-02T11:36:43.743Z","R6",18.39,39.58,4096.24,0.5497,0
"2025-12-02T11:41:43.743Z","R9",19.83,42.05,3901.85,0.3485,0
"2025-12-02T11:46:43.743Z","R10",18.81,39.31,4084.15,0.4381,0
"2025-12-02T11:51:43.743Z","R10",19.01,42.16,4097.47,0.5552,0
"2025-12-02T11:56:43.743Z","R8",19.68,39.29,3991.38,0.4546,0
"2025-12-02T12:01:43.743Z","R9",18.13,40.36,3954.59,0.5494,0
"2025-12-02T12:06:43.743Z","R4",19.64,39.38,4029.99,0.1507,0
"2025-12-02T12:11:43.743Z","R8",19.37,39.93,3999.67,0.4195,0
"2025-12-02T12:16:43.743Z","R7",19.98,39.34,3985.9,0.333,0
"2025-12-02T12:21:43.743Z","R2",18.74,37.94,4049.95,0.5929,0
"2025-12-02T12:26:43.743Z","R4",18.84,39.54,3971.89,0.3497,0
"2025-12-02T12:31:43.743Z","R3",20.03,40.83,3984.7,0.4929,0
"2025-12-02T12:36:43.743Z","R4",19.73,40.1,3942.18,0.4232,0
"2025-12-02T12:41:43.743Z","R2",18.76,41.44,3961.19,0.5994,0
"2025-12-02T12:46:43.743Z","R6",20.06,39.6,3941.16,0.3752,0
"2025-12-02T12:51:43.743Z","R9",18.53,39.6,4094.21,0.2334,0
"2025-12-02T12:56:43.743Z","R6",19.77,39.91,4011.61,0.59,0
"2025-12-02T13:01:43.743Z","R7",18.71,40,4225.21,0.2056,0
"2025-12-02T13:06:43.743Z","R7",19.28,41.13,4128.66,0.5755,0
"2025-12-02T13:11:43.743Z","R10",18.54,38.69,4211.35,0.562,0
"2025-12-02T13:16:43.743Z","R5",19.39,38.72,4044.97,0.4336,0
"2025-12-02T13:21:43.743Z","R9",44.83,64.75,8092.42,4.512,1
"2025-12-02T13:26:43.743Z","R2",47.88,48.47,9476.17,3.6299,1
"2025-12-02T13:31:43.743Z","R9",19.45,39.46,4084.66,0.4822,0
"2025-12-02T13:36:43.743Z","R7",19.36,41.04,4225.36,0.3903,0
"2025-12-02T13:41:43.743Z","R10",53.37,57.93,9566.95,6.0305,1
"2025-12-02T13:46:43.743Z","R10",43.48,70.44,10176.34,6.0329,1
"2025-12-02T13:51:43.743Z","R4",19.27,39.52,4126.29,0.2748,0
"2025-12-02T13:56:43.743Z","R4",41.98,41.68,6405.74,2.0399,1
"2025-12-02T14:01:43.743Z","R2",20.1,42.57,4235.02,0.2596,0
"2025-12-02T14:06:43.743Z","R10",19.21,42.12,4327.91,0.3014,0
"2025-12-02T14:11:43.743Z","R5",20.58,43.36,4298.54,0.2422,0
"2025-12-02T14:16:43.743Z","R4",20.08,42.88,4261.62,0.2332,0
"2025-12-02T14:21:43.743Z","R1",20.36,41.26,4279.89,0.1905,0
"2025-12-02T14:26:43.743Z","R5",20.4,43.07,4220.3,0.412,0
"2025-12-02T14:31:43.743Z","R9",19.26,42.76,4258.96,0.5369,0
"2025-12-02T14:36:43.743Z","R2",19.36,43.08,4213.54,0.3899,0
"2025-12-02T14:41:43.743Z","R10",20.6,43.59,4196.24,0.4408,0
"2025-12-02T14:46:43.743Z","R7",36.57,69.68,6850.28,2.7811,1
"2025-12-02T14:51:43.743Z","R10",19.25,40.12,4391.64,0.472,0
"2025-12-02T14:56:43.743Z","R1",45.8,42.11,7777.44,6.0728,1
"2025-12-02T15:01:43.743Z","R2",20.61,42.57,4484.43,0.3812,0
"2025-12-02T15:06:43.743Z","R10",20.72,41.8,4518.59,0.3928,0
"2025-12-02T15:11:43.743Z","R7",20.59,44.06,4549.76,0.5992,0
"2025-12-02T15:16:43.743Z","R8",20.86,44.1,4579.65,0.1114,0
"2025-12-02T15:21:43.743Z","R8",19.74,43.86,4509.65,0.2118,0
"2025-12-02T15:26:43.743Z","R6",19.55,42.33,4491.49,0.4721,0
"2025-12-02T15:31:43.743Z","R4",41.03,56.4,8188.28,5.1279,1
"2025-12-02T15:36:43.743Z","R3",20.36,44.2,4535.28,0.1661,0
"2025-12-02T15:41:43.743Z","R8",19.71,41.94,4565.22,0.4425,0
"2025-12-02T15:46:43.743Z","R8",20.78,43.3,4516.14,0.4997,0
"2025-12-02T15:51:43.743Z","R1",19.95,41.05,4407.07,0.4729,0
"2025-12-02T15:56:43.743Z","R8",19.86,40.71,4417.22,0.4123,0
"2025-12-02T16:01:43.743Z","R6",20.51,44.13,4732.65,0.5188,0
"2025-12-02T16:06:43.743Z","R7",44.76,71.34,11556.61,3.1072,1
"2025-12-02T16:11:43.743Z","R8",22.2,44.84,4765.56,0.1431,0
"2025-12-02T16:16:43.743Z","R7",21.77,42.85,4749.43,0.4861,0
"2025-12-02T16:21:43.743Z","R1",22.17,45.67,4749.03,0.2807,0
"2025-12-02T16:26:43.743Z","R8",20.53,45.83,4698.15,0.4901,0
"2025-12-02T16:31:43.743Z","R6",20.76,41.22,4813.45,0.1096,0
"2025-12-02T16:36:43.743Z","R4",22.16,45.81,4791.51,0.124,0
"2025-12-02T16:41:43.743Z","R1",22.15,43.75,4743.52,0.4529,0
"2025-12-02T16:46:43.743Z","R6",21.58,43.59,4738.51,0.5381,0
"2025-12-02T16:51:43.743Z","R4",21.35,45.17,4691.75,0.1734,0
"2025-12-02T16:56:43.743Z","R3",22.09,44.7,4747.9,0.35,0
"2025-12-02T17:01:43.743Z","R10",21.39,42.59,5000.22,0.4494,0
"2025-12-02T17:06:43.743Z","R3",56.83,59.24,11513.58,6.9367,1
"2025-12-02T17:11:43.743Z","R7",21.5,45.19,5094.6,0.1926,0
"2025-12-02T17:16:43.743Z","R5",22.11,43.03,4998.45,0.3584,0
"2025-12-02T17:21:43.743Z","R4",22.54,44.53,4970.82,0.4031,0
"2025-12-02T17:26:43.743Z","R6",21.67,45,5035.39,0.2245,0
"2025-12-02T17:31:43.743Z","R6",21.86,47.02,5084.37,0.2235,0
"2025-12-02T17:36:43.743Z","R4",48.11,63.15,8207.8,4.5828,1
"2025-12-02T17:41:43.743Z","R9",22.23,46.94,4983.07,0.3535,0
"2025-12-02T17:46:43.743Z","R3",21.88,46.07,5058.18,0.541,0
"2025-12-02T17:51:43.743Z","R1",21.68,43.3,5052.87,0.5166,0
"2025-12-02T17:56:43.743Z","R10",22.28,46.18,4938.89,0.3288,0
"2025-12-02T18:01:43.743Z","R2",23.61,46.82,5178.44,0.444,0
"2025-12-02T18:06:43.743Z","R3",23.66,47.52,5277.85,0.5635,0
"2025-12-02T18:11:43.743Z","R1",22.94,45.08,5287.68,0.3321,0
"2025-12-02T18:16:43.743Z","R4",22.81,48.27,5319.03,0.2453,0
"2025-12-02T18:21:43.743Z","R3",47,52,11434.42,5.0449,1
"2025-12-02T18:26:43.743Z","R8",42.19,52.38,8720.52,6.6995,1
"2025-12-02T18:31:43.743Z","R1",44.78,52.67,9722.73,3.3984,1
"2025-12-02T18:36:43.743Z","R7",22.88,46.76,5234.97,0.1408,0
"2025-12-02T18:41:43.743Z","R6",21.9,48,5246.49,0.1485,0
"2025-12-02T18:46:43.743Z","R4",22.83,46.44,5331.07,0.3558,0
"2025-12-02T18:51:43.743Z","R3",21.88,48.59,5322.36,0.6,0
"2025-12-02T18:56:43.743Z","R4",23.43,43.81,5252.37,0.2099,0
"2025-12-02T19:01:43.743Z","R4",45.93,59.14,9708.91,2.3009,1
"2025-12-02T19:06:43.743Z","R10",22.74,49.03,5546.45,0.4889,0
"2025-12-02T19:11:43.743Z","R10",22.87,47.79,5510.12,0.4463,0
"2025-12-02T19:16:43.743Z","R10",24.15,49.8,5503.06,0.1563,0
"2025-12-02T19:21:43.743Z","R7",23.41,45.11,5531.49,0.4502,0
"2025-12-02T19:26:43.743Z","R10",23.13,45.81,5447.48,0.1034,0
"2025-12-02T19:31:43.743Z","R2",23.66,46.45,5505.74,0.2858,0
"2025-12-02T19:36:43.743Z","R2",24.14,49.38,5534.09,0.5372,0
"2025-12-02T19:41:43.743Z","R10",22.52,48.43,5483.05,0.2221,0
"2025-12-02T19:46:43.743Z","R5",39.39,55.12,11961.91,4.0256,1
"2025-12-02T19:51:43.743Z","R10",23.86,48.55,5592.91,0.448,0
"2025-12-02T19:56:43.743Z","R4",24,47.65,5479.2,0.3972,0
"2025-12-02T20:01:43.743Z","R3",52.43,49.09,8703.73,6.5767,1
"2025-12-02T20:06:43.743Z","R4",50.14,63.59,12226.93,5.8069,1
"2025-12-02T20:11:43.743Z","R2",24.26,46.3,5634.4,0.1907,0
"2025-12-02T20:16:43.743Z","R2",23.25,49.73,5804.63,0.3235,0
"2025-12-02T20:21:43.743Z","R2",46.17,57,9178.22,6.1297,1
"2025-12-02T20:26:43.743Z","R9",24.49,46.85,5749.29,0.344,0
"2025-12-02T20:31:43.743Z","R5",24.36,46.27,5681.52,0.3877,0
"2025-12-02T20:36:43.743Z","R5",23.39,47.85,5701.03,0.4537,0
"2025-12-02T20:41:43.743Z","R1",23.98,48.25,5652.86,0.3511,0
"2025-12-02T20:46:43.743Z","R10",23.83,50.13,5707.75,0.5678,0
"2025-12-02T20:51:43.743Z","R9",24.41,50.2,5670.04,0.4584,0
"2025-12-02T20:56:43.743Z","R10",23.17,47.47,5724.31,0.1036,0
"2025-12-02T21:01:43.743Z","R6",25.36,48.98,5775.62,0.3228,0
"2025-12-02T21:06:43.743Z","R3",23.64,48.82,5878.7,0.5137,0
"2025-12-02T21:11:43.743Z","R9",23.73,48.78,5941.69,0.3698,0
"2025-12-02T21:16:43.743Z","R7",24.28,47.09,5878.2,0.1358,0
"2025-12-02T21:21:43.743Z","R7",25.59,49.23,5820.47,0.1459,0
"2025-12-02T21:26:43.743Z","R3",25.17,51.43,5848.47,0.4058,0
"2025-12-02T21:31:43.743Z","R6",24.8,49.72,5964.09,0.193,0
"2025-12-02T21:36:43.743Z","R6",24.39,50.38,5869.6,0.1601,0
"2025-12-02T21:41:43.743Z","R6",24.79,50.82,5808.75,0.4156,0
"2025-12-02T21:46:43.743Z","R10",25.57,51.79,5873.97,0.2208,0
"2025-12-02T21:51:43.743Z","R5",25.6,50.54,5808.85,0.2974,0
"2025-12-02T21:56:43.743Z","R7",23.69,47.08,5779.79,0.5556,0
"2025-12-02T22:01:43.743Z","R9",56.23,69.17,12569.88,5.648,1
"2025-12-02T22:06:43.743Z","R9",24.22,50.76,6006.86,0.2076,0
"2025-12-02T22:11:43.743Z","R4",24.73,51.78,5965.12,0.4321,0
"2025-12-02T22:16:43.743Z","R7",25.38,48.31,6013.27,0.5041,0
"2025-12-02T22:21:43.743Z","R3",25.33,48.6,5875.73,0.2233,0
"2025-12-02T22:26:43.743Z","R6",25.57,51.22,6057.77,0.5245,0
"2025-12-02T22:31:43.743Z","R8",24.18,50.12,5899.73,0.5664,0
"2025-12-02T22:36:43.743Z","R6",57.21,77.64,12222.64,5.138,1
"2025-12-02T22:41:43.743Z","R2",25.23,50.53,6006.23,0.3874,0
"2025-12-02T22:46:43.743Z","R10",24.91,48.34,5942.79,0.1053,0
"2025-12-02T22:51:43.743Z","R10",25.57,49.48,5926.84,0.4239,0
"2025-12-02T22:56:43.743Z","R4",23.94,51,6010.46,0.4305,0
"2025-12-02T23:01:43.743Z","R6",25.94,50.74,6077.38,0.2646,0
"2025-12-02T23:06:43.743Z","R1",48.09,70.46,14334.48,5.9073,1
"2025-12-02T23:11:43.743Z","R5",24.07,50.03,5912.66,0.2706,0
"2025-12-02T23:16:43.743Z","R9",59.98,53.11,11470.52,2.6932,1
"2025-12-02T23:21:43.743Z","R10",25.76,48.96,6028.07,0.4442,0
"2025-12-02T23:26:43.743Z","R10",24.89,49.75,6088.07,0.4954,0
"2025-12-02T23:31:43.743Z","R1",25.23,50.12,6018.07,0.1055,0
"2025-12-02T23:36:43.743Z","R6",25.27,51.91,6015.64,0.3238,0
"2025-12-02T23:41:43.743Z","R2",25.33,48.56,6022.26,0.3007,0
"2025-12-02T23:46:43.743Z","R1",24.21,49.38,5964.03,0.2833,0
"2025-12-02T23:51:43.743Z","R9",25.64,50.91,5979.4,0.183,0
"2025-12-02T23:56:43.743Z","R10",25.4,49.35,5973.48,0.2768,0
"2025-12-03T00:01:43.743Z","R3",24.18,49.9,5882.63,0.4941,0
"2025-12-03T00:06:43.743Z","R1",24.11,51.83,5884.17,0.3214,0
"2025-12-03T00:11:43.743Z","R10",25.34,48.76,6043.79,0.5433,0
"2025-12-03T00:16:43.743Z","R9",25.71,49.16,5924.01,0.1886,0
"2025-12-03T00:21:43.743Z","R9",25.88,48.52,5918.7,0.2161,0
"2025-12-03T00:26:43.743Z","R2",25.35,50.1,5873.15,0.5722,0
"2025-12-03T00:31:43.743Z","R1",24.27,49.25,5980.83,0.1892,0
"2025-12-03T00:36:43.743Z","R8",25.28,47.91,6021.81,0.5791,0
"2025-12-03T00:41:43.743Z","R6",25.23,48.64,6055.03,0.1497,0
"2025-12-03T00:46:43.743Z","R1",24.14,48.03,6003.75,0.5859,0
"2025-12-03T00:51:43.743Z","R2",25.52,48.79,6041.38,0.5274,0
"2025-12-03T00:56:43.743Z","R3",25.43,50.25,5916.86,0.5347,0
"2025-12-03T01:01:43.743Z","R1",25.12,51.31,5804.82,0.3145,0
"2025-12-03T01:06:43.743Z","R3",24.46,50.52,5923.08,0.5002,0
"2025-12-03T01:11:43.743Z","R6",24.51,50.96,5813.46,0.1946,0
"2025-12-03T01:16:43.743Z","R7",24.34,49.55,5909.25,0.3299,0
"2025-12-03T01:21:43.743Z","R3",52.55,61.48,11963.84,3.6595,1
"2025-12-03T01:26:43.743Z","R8",25.53,47.41,5888.56,0.2969,0
"2025-12-03T01:31:43.743Z","R7",39.78,49.35,10576.94,5.548,1
"2025-12-03T01:36:43.743Z","R7",25.26,48.62,5886.03,0.4507,0
"2025-12-03T01:41:43.743Z","R6",25.02,48.82,5844.29,0.4738,0
"2025-12-03T01:46:43.743Z","R8",24.68,49.61,5902.15,0.4924,0
"2025-12-03T01:51:43.743Z","R8",25.25,50.75,5933.89,0.3461,0
"2025-12-03T01:56:43.743Z","R1",24.18,51.6,5914.69,0.3646,0
"2025-12-03T02:01:43.743Z","R10",23.81,49.56,5659.42,0.5496,0
"2025-12-03T02:06:43.743Z","R5",24.02,49.56,5632.52,0.4816,0
"2025-12-03T02:11:43.743Z","R9",25.1,47.13,5743.46,0.5995,0
"2025-12-03T02:16:43.743Z","R10",24.21,50.29,5695.34,0.2634,0
"2025-12-03T02:21:43.743Z","R3",24.77,47.37,5804.58,0.1075,0
"2025-12-03T02:26:43.743Z","R4",25.05,48.44,5790.4,0.3113,0
"2025-12-03T02:31:43.743Z","R10",24.26,49.73,5672.14,0.5463,0
"2025-12-03T02:36:43.743Z","R8",24.6,50.05,5687.55,0.3067,0
"2025-12-03T02:41:43.743Z","R2",23.49,46.48,5683.07,0.4243,0
"2025-12-03T02:46:43.743Z","R2",24.54,49.54,5684,0.4474,0
"2025-12-03T02:51:43.743Z","R4",24.95,48.47,5787.12,0.1885,0
"2025-12-03T02:56:43.743Z","R7",24.47,48.46,5746.26,0.2152,0
"2025-12-03T03:01:43.743Z","R3",23.69,49.08,5457.86,0.1523,0
"2025-12-03T03:06:43.743Z","R4",24.09,46.46,5471.2,0.4455,0
"2025-12-03T03:11:43.743Z","R1",23.3,48.56,5537.02,0.2889,0
"2025-12-03T03:16:43.743Z","R1",24.45,49.27,5546.61,0.3271,0
"2025-12-03T03:21:43.743Z","R1",22.98,49.46,5519.56,0.4633,0
"2025-12-03T03:26:43.743Z","R10",45.02,59.79,9737.46,4.5951,1
"2025-12-03T03:31:43.743Z","R5",23.28,47.34,5529.12,0.3576,0
"2025-12-03T03:36:43.743Z","R10",23.63,47.02,5449.66,0.1772,0
"2025-12-03T03:41:43.743Z","R2",46.49,76.42,13588.02,3.4286,1
"2025-12-03T03:46:43.743Z","R4",24.05,47.59,5458.62,0.1754,0
"2025-12-03T03:51:43.743Z","R1",23.96,45.62,5486.06,0.3326,0
"2025-12-03T03:56:43.743Z","R6",55.63,69.68,12497.14,6.0671,1
"2025-12-03T04:01:43.743Z","R2",21.99,46.41,5204.6,0.3698,0
"2025-12-03T04:06:43.743Z","R8",23.68,48.48,5229.78,0.3957,0
"2025-12-03T04:11:43.743Z","R6",54.69,57.82,13046.66,5.7915,1
"2025-12-03T04:16:43.743Z","R3",22.16,44.5,5212.08,0.553,0
"2025-12-03T04:21:43.743Z","R4",22.68,45.05,5338.27,0.3349,0
"2025-12-03T04:26:43.743Z","R7",23.45,46.23,5212.32,0.5734,0
"2025-12-03T04:31:43.743Z","R6",23.1,47.13,5230.56,0.1882,0
"2025-12-03T04:36:43.743Z","R10",22.63,47.05,5264.04,0.1789,0
"2025-12-03T04:41:43.743Z","R7",21.85,47.49,5292.79,0.2716,0
"2025-12-03T04:46:43.743Z","R7",49.29,64.88,8182.98,3.366,1
"2025-12-03T04:51:43.743Z","R8",21.82,48.71,5186.96,0.3213,0
"2025-12-03T04:56:43.743Z","R4",23.48,44.35,5290.24,0.49,0
"2025-12-03T05:01:43.743Z","R7",22,46.8,4961.86,0.3504,0
"2025-12-03T05:06:43.743Z","R2",22.71,45.22,5041.49,0.4277,0
"2025-12-03T05:11:43.743Z","R9",21.72,43.23,4925.24,0.565,0
"2025-12-03T05:16:43.743Z","R10",39.91,65.12,9718.38,4.7821,1
"2025-12-03T05:21:43.743Z","R6",21.65,45.01,4985.75,0.3689,0
"2025-12-03T05:26:43.743Z","R2",22.97,47.22,4940.61,0.5759,0
"2025-12-03T05:31:43.743Z","R8",22.48,46.09,5014.25,0.124,0
"2025-12-03T05:36:43.743Z","R5",22.72,45.86,4929.7,0.2555,0
"2025-12-03T05:41:43.743Z","R7",21.47,45.22,4921.44,0.3015,0
"2025-12-03T05:46:43.743Z","R10",21.47,46.43,5002.41,0.4406,0
"2025-12-03T05:51:43.743Z","R8",21.35,43.19,4901.31,0.2551,0
"2025-12-03T05:56:43.743Z","R10",21.85,44.35,4998.26,0.4711,0
"2025-12-03T06:01:43.743Z","R9",20.8,41.93,4644.86,0.2199,0
"2025-12-03T06:06:43.743Z","R7",20.96,45.19,4745.16,0.3618,0
"2025-12-03T06:11:43.743Z","R3",21.37,45.31,4669.19,0.5835,0
"2025-12-03T06:16:43.743Z","R5",20.84,44.36,4680.56,0.3699,0
"2025-12-03T06:21:43.743Z","R6",21.93,42.36,4665.51,0.4974,0
"2025-12-03T06:26:43.743Z","R4",37.46,47.24,10087.12,3.5549,1
"2025-12-03T06:31:43.743Z","R1",21.32,41.4,4709.7,0.3639,0
"2025-12-03T06:36:43.743Z","R8",21.41,45.26,4785.52,0.1101,0
"2025-12-03T06:41:43.743Z","R7",20.56,44.97,4725.54,0.4318,0
"2025-12-03T06:46:43.743Z","R2",21.08,44.76,4735.47,0.4564,0
"2025-12-03T06:51:43.743Z","R3",21.42,45.75,4731.43,0.2467,0
"2025-12-03T06:56:43.743Z","R5",42.04,47.96,9733.22,3.7829,1
"2025-12-03T07:01:43.743Z","R9",20.06,40.24,4520.56,0.5534,0
"2025-12-03T07:06:43.743Z","R3",21.35,43.51,4472.86,0.4199,0
"2025-12-03T07:11:43.743Z","R5",20,44.61,4486.32,0.3991,0
"2025-12-03T07:16:43.743Z","R1",20.44,41.7,4506.51,0.3186,0
"2025-12-03T07:21:43.743Z","R3",19.89,41.24,4503.6,0.1193,0
"2025-12-03T07:26:43.743Z","R4",21.5,41.02,4514.33,0.1462,0
"2025-12-03T07:31:43.743Z","R4",19.78,40.67,4530.3,0.579,0
"2025-12-03T07:36:43.743Z","R6",20.34,44.71,4465.98,0.5345,0
"2025-12-03T07:41:43.743Z","R4",21.36,44.47,4570.77,0.1933,0
"2025-12-03T07:46:43.743Z","R6",21,43.57,4509.48,0.3386,0
