timestamp,total_requests,active_connections,cpu_utilization,memory_utilization
"2025-11-05T17:01:43.913Z",30869,1468,25.252693587025583,20.531911449928717
"2025-11-05T18:01:43.913Z",29051,1569,27.58936120436627,20.027813555469454
"2025-11-05T19:01:43.913Z",30807,1442,31.09105383855769,19.424201070402084
"2025-11-05T20:01:43.913Z",29820,1513,32.41022522617436,25.38805575100361
"2025-11-05T21:01:43.913Z",30150,1425,32.4292445818488,22.465598552966366
"2025-11-05T22:01:43.913Z",30300,1443,34.64778114457553,22.12946155103653
"2025-11-05T23:01:43.913Z",30004,1413,33.25418622468084,27.605824849911563
"2025-11-06T00:01:43.913Z",30481,1409,28.286174410355255,27.241512228101428
"2025-11-06T01:01:43.913Z",30971,1509,33.716700895059084,19.852846234149837
"2025-11-06T02:01:43.913Z",80016,3918,77.06817463671268,59.73233985341891
"2025-11-06T03:01:43.913Z",79898,3985,77.30908888323695,67.26067390690662
"2025-11-06T04:01:43.913Z",80994,4041,78.34965123967031,63.4913692211641
"2025-11-06T05:01:43.913Z",80103,4021,78.44353951335071,67.7872220676724
"2025-11-06T06:01:43.913Z",80720,3980,83.35215262333236,65.23749515936747
"2025-11-06T07:01:43.913Z",80348,3947,84.81888343950753,66.50196579066304
"2025-11-06T08:01:43.913Z",79704,3977,81.71304890561886,60.25585068655841
"2025-11-06T09:01:43.913Z",80670,4074,75.17476565415815,62.73120488661615
"2025-11-06T10:01:43.913Z",79154,3962,78.23148495927114,63.35285502253213
"2025-11-06T11:01:43.913Z",79294,3930,79.7624581798719,59.83353911706742
"2025-11-06T12:01:43.913Z",29471,1417,29.019917606346556,26.271846285683807
"2025-11-06T13:01:43.913Z",30911,1443,31.29759476542818,26.590932049747895
"2025-11-06T14:01:43.913Z",29458,1502,34.89717276957014,24.36629315321933
"2025-11-06T15:01:43.913Z",29807,1590,29.955437081704403,24.004539552291398
"2025-11-06T16:01:43.913Z",29839,1545,26.146571410113552,27.199368068423155
"2025-11-06T17:01:43.913Z",29043,1486,32.2693023879719,28.482563913006725
"2025-11-06T18:01:43.913Z",29919,1404,32.96183195024294,28.8834349985059
"2025-11-06T19:01:43.913Z",120586,5911,100,95.0672512010983
"2025-11-06T20:01:43.913Z",30725,1563,30.79788160174011,22.611494423099984
"2025-11-06T21:01:43.913Z",30409,1505,31.41038607344251,22.567075096672255
"2025-11-06T22:01:43.913Z",119809,5928,100,96.95607507632202
"2025-11-06T23:01:43.913Z",29601,1552,33.033138821334504,28.022649415352316
"2025-11-07T00:01:43.913Z",29061,1461,29.92787625091675,20.266961178390922
"2025-11-07T01:01:43.913Z",29117,1440,32.50265238433302,28.2456282330375
"2025-11-07T02:01:43.913Z",79878,4020,75.73337670782736,68.8544448096857
"2025-11-07T03:01:43.913Z",80454,4077,80.17743928929458,64.94080209294401
"2025-11-07T04:01:43.913Z",80691,3913,78.28268005114998,61.617696554705425
"2025-11-07T05:01:43.913Z",79227,3905,76.16351965641155,61.94989027550884
"2025-11-07T06:01:43.913Z",79032,4021,78.87883661366486,59.81455341045009
"2025-11-07T07:01:43.913Z",80993,3943,80.66460412643897,59.22669749146938
"2025-11-07T08:01:43.913Z",80567,4083,78.55837162870563,63.701262453241746
"2025-11-07T09:01:43.913Z",80112,4044,83.49311820253105,68.60320900072875
"2025-11-07T10:01:43.913Z",80439,4099,78.1161678223846,59.117221431727
"2025-11-07T11:01:43.913Z",80022,3928,80.397399873255,60.14758694293339
"2025-11-07T12:01:43.913Z",29625,1562,26.681890135720842,20.040043825140614
"2025-11-07T13:01:43.913Z",29701,1401,34.509659599233125,23.77278893423085
"2025-11-07T14:01:43.913Z",30848,1583,25.15089633093288,20.261743049026204
"2025-11-07T15:01:43.913Z",30268,1533,34.25957905848241,24.519513835428263
"2025-11-07T16:01:43.913Z",30720,1528,25.903414974604676,22.59120241900771
"2025-11-07T17:01:43.913Z",29969,1492,28.811035655131136,23.68854717452838
"2025-11-07T18:01:43.913Z",29010,1513,26.01720039746545,24.75436960981798
"2025-11-07T19:01:43.913Z",30963,1468,30.69099335618401,25.398092982278023
"2025-11-07T20:01:43.913Z",30905,1401,26.113438524922373,21.193997079967218
"2025-11-07T21:01:43.913Z",30766,1558,31.189582008939432,23.573520571918927
"2025-11-07T22:01:43.913Z",29616,1532,31.90721790930148,21.2281815141504
"2025-11-07T23:01:43.913Z",30454,1498,34.293459268476404,22.892488742198974
"2025-11-08T00:01:43.913Z",119262,6002,100,94.02103174325939
"2025-11-08T01:01:43.913Z",29254,1452,30.83855267094891,27.734445618312577
"2025-11-08T02:01:43.913Z",50082,2481,50.82104023494529,44.82721451160268
"2025-11-08T03:01:43.913Z",50119,2494,45.74037419737804,36.64105684253147
"2025-11-08T04:01:43.913Z",50982,2567,50.68864194167653,41.39049278912548
"2025-11-08T05:01:43.913Z",49689,2441,48.0457533909235,37.46510419722171
"2025-11-08T06:01:43.913Z",49217,2437,49.328073587929644,42.74343680747009
"2025-11-08T07:01:43.913Z",50958,2572,49.04774338488052,43.48094390115347
"2025-11-08T08:01:43.913Z",49422,2578,51.954683517253315,38.22319152579482
"2025-11-08T09:01:43.913Z",49098,2555,50.903227766761944,42.44378916883378
"2025-11-08T10:01:43.913Z",49670,2565,47.49176590784823,40.36346481482334
"2025-11-08T11:01:43.913Z",49218,2594,52.99681446909856,43.60274661847948
"2025-11-08T12:01:43.913Z",119919,6096,100,96.5710017260821
"2025-11-08T13:01:43.913Z",29453,1595,28.446518908283316,27.881757569358335
"2025-11-08T14:01:43.913Z",29739,1564,34.45346295360514,25.197001630266627
"2025-11-08T15:01:43.913Z",29873,1561,29.915407729318265,23.960852624164925
"2025-11-08T16:01:43.913Z",30623,1448,27.80582989713829,23.332854856883934
"2025-11-08T17:01:43.913Z",29342,1551,34.575857058538425,20.13482614162509
"2025-11-08T18:01:43.913Z",30046,1480,33.579200770354525,25.445728653495493
"2025-11-08T19:01:43.913Z",30008,1483,25.328763585816127,23.336088953592057
"2025-11-08T20:01:43.913Z",30873,1569,33.78768306072241,23.352090766148184
"2025-11-08T21:01:43.913Z",30759,1433,31.29712511794436,25.37244600981162
"2025-11-08T22:01:43.913Z",29893,1558,26.84738944987186,22.923353560240287
"2025-11-08T23:01:43.913Z",29319,1559,28.547577552874394,27.880380940403995
"2025-11-09T00:01:43.913Z",29352,1521,30.925337256386747,28.647825943929487
"2025-11-09T01:01:43.913Z",30899,1479,33.47210086026078,26.042667909795263
"2025-11-09T02:01:43.913Z",49819,2497,50.088179811743935,43.470406710537596
"2025-11-09T03:01:43.913Z",49943,2584,51.26911902407653,35.60077818557487
"2025-11-09T04:01:43.913Z",50572,2559,54.497008257904234,36.70398005828866
"2025-11-09T05:01:43.913Z",49932,2535,46.47469758270525,40.719275602473154
"2025-11-09T06:01:43.913Z",49827,2406,48.33223847219845,43.367740534043165
"2025-11-09T07:01:43.913Z",50825,2588,53.81312128803572,38.85884457320612
"2025-11-09T08:01:43.913Z",49345,2448,49.688882130799165,41.40067326716666
"2025-11-09T09:01:43.913Z",50228,2459,50.884054041362525,43.20667509251899
"2025-11-09T10:01:43.913Z",49678,2527,49.10697771543221,41.260319250404876
"2025-11-09T11:01:43.913Z",50569,2541,53.36396178155963,36.31867439850746
"2025-11-09T12:01:43.913Z",29461,1468,32.47167804875895,22.011428887438687
"2025-11-09T13:01:43.913Z",29636,1401,34.058924577137326,19.5386983390245
"2025-11-09T14:01:43.913Z",29888,1548,31.044589685458416,21.366941103330372
"2025-11-09T15:01:43.913Z",29534,1569,32.226627040654506,20.448651875589913
"2025-11-09T16:01:43.913Z",30254,1562,29.036065380353055,28.400688822266066
"2025-11-09T17:01:43.913Z",30889,1409,33.15285106485225,23.482627704333417
"2025-11-09T18:01:43.913Z",29447,1425,31.54441326267611,21.98332309199927
"2025-11-09T19:01:43.913Z",30863,1566,25.568746579118677,28.787132894319402
"2025-11-09T20:01:43.913Z",30874,1422,31.308024312949453,21.993037631476074
"2025-11-09T21:01:43.913Z",29728,1454,26.671666139697265,28.57520318184122
"2025-11-09T22:01:43.913Z",29008,1493,34.25823641865586,22.288097152728938
"2025-11-09T23:01:43.913Z",29552,1545,25.09095429578622,21.6092755527675
"2025-11-10T00:01:43.913Z",29163,1507,33.54326758473886,24.126552358721824
"2025-11-10T01:01:43.913Z",30856,1428,28.28782870045721,26.238172041244837
"2025-11-10T02:01:43.913Z",80687,3973,76.35243611740802,59.04667692599595
"2025-11-10T03:01:43.913Z",80413,3924,75.82029908729601,66.41006459556843
"2025-11-10T04:01:43.913Z",79509,4000,77.60519088768359,66.6957154606681
"2025-11-10T05:01:43.913Z",80765,4032,77.9189372111666,62.161900881668195
"2025-11-10T06:01:43.913Z",79394,4023,82.44145521364086,59.14919535936899
"2025-11-10T07:01:43.913Z",79315,3943,83.44410631443853,66.10832995654961
"2025-11-10T08:01:43.913Z",80652,3926,80.71327373476512,66.01973557483714
"2025-11-10T09:01:43.913Z",79233,3971,79.25711889952359,62.15815139291314
"2025-11-10T10:01:43.913Z",80735,4038,80.03250948231235,64.47865478442719
"2025-11-10T11:01:43.913Z",79057,3986,75.99347882037318,63.51535465605844
"2025-11-10T12:01:43.913Z",29862,1599,31.48928429310296,19.507780704833575
"2025-11-10T13:01:43.913Z",30632,1423,29.722634212121935,25.071863160857976
"2025-11-10T14:01:43.913Z",29945,1440,27.865107076423367,25.670048015511057
"2025-11-10T15:01:43.913Z",29106,1420,33.391468081179674,24.140686442670443
"2025-11-10T16:01:43.913Z",119921,5989,100,92.72866690517262
"2025-11-10T17:01:43.913Z",29841,1592,26.83010898862263,24.24702473246918
"2025-11-10T18:01:43.913Z",29105,1476,28.479330786527562,23.483653654906018
"2025-11-10T19:01:43.913Z",30736,1505,25.084729623025453,19.466548866957286
"2025-11-10T20:01:43.913Z",30242,1449,29.17800520836762,22.686745222479054
"2025-11-10T21:01:43.913Z",29581,1494,32.68459912056132,25.215492646257616
"2025-11-10T22:01:43.913Z",30674,1559,34.805391882746356,24.974034888205306
"2025-11-10T23:01:43.913Z",29292,1405,26.755740710982394,27.061908360736837
"2025-11-11T00:01:43.913Z",29608,1491,25.2205207823982,20.80137916735663
"2025-11-11T01:01:43.913Z",30572,1408,32.302055920284936,24.839303903300177
"2025-11-11T02:01:43.913Z",80264,3960,75.89733121388464,64.37366249898187
"2025-11-11T03:01:43.913Z",80068,4038,84.78069158084887,60.48353985902214
"2025-11-11T04:01:43.913Z",79609,4032,83.07949045762625,66.02940681985528
"2025-11-11T05:01:43.913Z",79618,3964,80.36173651017936,59.169470158688405
"2025-11-11T06:01:43.913Z",80766,4022,76.65253559746874,65.53312452360275
"2025-11-11T07:01:43.913Z",80138,3960,77.01726786537608,62.674105558536255
"2025-11-11T08:01:43.913Z",79233,4009,78.14650625535796,60.49454591116468
"2025-11-11T09:01:43.913Z",80402,3959,80.36042623864262,60.748512900223496
"2025-11-11T10:01:43.913Z",80292,4050,75.94040571433038,59.72918390266612
"2025-11-11T11:01:43.913Z",79795,4030,83.45886481093886,63.85293151768618
"2025-11-11T12:01:43.913Z",29276,1400,31.19202821202353,25.43998888749646
"2025-11-11T13:01:43.913Z",29782,1435,25.229319692523053,26.749034084938632
"2025-11-11T14:01:43.913Z",30344,1548,34.83182539333795,22.55504883997976
"2025-11-11T15:01:43.913Z",29045,1516,30.818219204935524,27.72086032696783
"2025-11-11T16:01:43.913Z",30169,1543,31.760125826967634,23.557712591551308
"2025-11-11T17:01:43.913Z",120907,6092,100,92.68701080986575
"2025-11-11T18:01:43.913Z",30168,1404,34.54356120978578,26.388148664171467
"2025-11-11T19:01:43.913Z",30403,1570,29.306854028864517,20.123656832975826
"2025-11-11T20:01:43.913Z",29859,1528,27.86815465933823,24.880582907966247
"2025-11-11T21:01:43.913Z",30188,1509,26.237611822358414,20.54733026699861
"2025-11-11T22:01:43.913Z",30723,1401,32.76914728610214,28.69854503529306
"2025-11-11T23:01:43.913Z",29652,1582,29.84052748178476,20.784349378789027
"2025-11-12T00:01:43.913Z",30474,1457,30.102652868833296,27.012654811222895
"2025-11-12T01:01:43.913Z",30403,1504,28.605860967238034,28.478466712809983
"2025-11-12T02:01:43.913Z",119531,5912,100,92.7538434687683
"2025-11-12T03:01:43.913Z",80157,4018,83.645791850312,66.07504391397298
"2025-11-12T04:01:43.913Z",80906,4020,79.20866492375043,65.42628114138792
"2025-11-12T05:01:43.913Z",79937,3926,81.78378814970401,66.02413946199432
"2025-11-12T06:01:43.913Z",80152,3907,79.7866378725334,59.83386588285164
"2025-11-12T07:01:43.913Z",80812,4074,82.1439665647055,67.00934153137344
"2025-11-12T08:01:43.913Z",80319,4094,82.09839092568964,65.29678717709298
"2025-11-12T09:01:43.913Z",79061,4092,77.05511900175792,64.24409207027921
"2025-11-12T10:01:43.913Z",80315,3965,80.6306343345626,61.627008590949856
"2025-11-12T11:01:43.913Z",79380,4042,83.57651515558615,65.1492871516455
"2025-11-12T12:01:43.913Z",30355,1496,25.879944298372983,24.507024407170814
"2025-11-12T13:01:43.913Z",29095,1578,31.63994581127925,24.295074931031184
"2025-11-12T14:01:43.913Z",29251,1448,25.273953795704365,28.425055723805464
"2025-11-12T15:01:43.913Z",30208,1406,28.55251047778389,27.401477959314782
"2025-11-12T16:01:43.913Z",29235,1467,31.5658567863587,23.93945062185032
"2025-11-12T17:01:43.913Z",30088,1515,31.803789990033444,20.29472269063942
"2025-11-12T18:01:43.913Z",29334,1523,30.4151752504698,21.05789544234824
"2025-11-12T19:01:43.913Z",29041,1462,25.178128860559568,22.518172571518633
"2025-11-12T20:01:43.913Z",29636,1564,32.67584714695234,19.031188829099392
"2025-11-12T21:01:43.913Z",29623,1565,34.98936223010124,24.983689663548333
"2025-11-12T22:01:43.913Z",30590,1452,30.822903048726367,19.606111101947562
"2025-11-12T23:01:43.913Z",29876,1498,29.2464809182477,24.115675421184463
"2025-11-13T00:01:43.913Z",29411,1532,31.679377799271528,21.727475488444156
"2025-11-13T01:01:43.913Z",29788,1421,34.54483812407405,20.594458554794425
"2025-11-13T02:01:43.913Z",80895,4071,80.63687053341343,63.87257148930278
"2025-11-13T03:01:43.913Z",79188,3910,77.31514833012398,64.49788442777746
"2025-11-13T04:01:43.913Z",79216,4028,77.11752478503989,59.13280221168078
"2025-11-13T05:01:43.913Z",80191,4056,78.70939976609363,60.077573959628545
"2025-11-13T06:01:43.913Z",79035,4048,79.70188588633093,62.10333316504146
"2025-11-13T07:01:43.913Z",79662,3963,77.43985671331224,68.96823622313946
"2025-11-13T08:01:43.913Z",79984,4072,80.09722129764359,68.38621364073087
"2025-11-13T09:01:43.913Z",80994,4051,81.22953729112496,62.14314252481365
"2025-11-13T10:01:43.913Z",79688,4076,79.88739462714096,64.81376556646265
"2025-11-13T11:01:43.913Z",80044,3940,84.34199615664761,65.33719858267705
"2025-11-13T12:01:43.913Z",30550,1536,33.807039902644746,28.611234337595953
"2025-11-13T13:01:43.913Z",29939,1456,26.271942998473076,27.25343335276986
"2025-11-13T14:01:43.913Z",30625,1563,34.861240373829176,23.467393604125242
"2025-11-13T15:01:43.913Z",29558,1435,34.790814598470256,20.497725174985252
"2025-11-13T16:01:43.913Z",29997,1430,33.50226224224763,19.02663611714524
"2025-11-13T17:01:43.913Z",30464,1522,27.52048183138857,20.52965305174154
"2025-11-13T18:01:43.913Z",29995,1444,25.294819177592792,20.474791890093435
"2025-11-13T19:01:43.913Z",29924,1567,31.290389311840414,27.888818730741825
"2025-11-13T20:01:43.913Z",29921,1475,30.294522857414186,25.818144665592605
"2025-11-13T21:01:43.913Z",119888,6083,100,94.71375285372783
"2025-11-13T22:01:43.913Z",29247,1522,31.81553980632576,24.52732913952527
"2025-11-13T23:01:43.913Z",29398,1421,34.13311690744273,19.076652707489075
"2025-11-14T00:01:43.913Z",29196,1401,31.14919247640466,25.351422363131263
"2025-11-14T01:01:43.913Z",30300,1527,30.517377294641765,21.527188578968723
"2025-11-14T02:01:43.913Z",80215,4008,80.58566167589478,63.30875947178659
"2025-11-14T03:01:43.913Z",79732,4032,76.12728584939848,65.21185203283855
"2025-11-14T04:01:43.913Z",80831,4001,77.80097147758282,67.12650571940863
"2025-11-14T05:01:43.913Z",80623,4037,76.2186650976811,62.99255726974053
"2025-11-14T06:01:43.913Z",79991,3950,78.7915794545469,59.86556579483098
"2025-11-14T07:01:43.913Z",80856,3988,76.27769557780553,67.00564958406343
"2025-11-14T08:01:43.913Z",80501,3990,77.32400126483188,61.673893027698526
"2025-11-14T09:01:43.913Z",79673,4087,78.69457829435345,59.23524012183409
"2025-11-14T10:01:43.913Z",80656,3963,83.93861937488091,65.07477567239688
"2025-11-14T11:01:43.913Z",79660,4097,84.71115746013768,66.11001598487509
"2025-11-14T12:01:43.913Z",30758,1588,26.59083154505388,22.983823936615874
"2025-11-14T13:01:43.913Z",30205,1552,27.238918993352947,23.542607733263143
"2025-11-14T14:01:43.913Z",30689,1564,30.595546395177326,20.067751970150734
"2025-11-14T15:01:43.913Z",29913,1429,25.677675307790384,25.223271691861882
"2025-11-14T16:01:43.913Z",30089,1434,27.240108988684273,28.997854133971366
"2025-11-14T17:01:43.913Z",29739,1405,29.50266977074884,22.10644773605449
"2025-11-14T18:01:43.913Z",29148,1457,30.20344957530717,22.4874803842135
"2025-11-14T19:01:43.913Z",30076,1542,32.2959882279893,19.831941482956022
"2025-11-14T20:01:43.913Z",30992,1489,31.107583121751432,28.708802810909358
"2025-11-14T21:01:43.913Z",30107,1595,25.856835105855467,21.867779308907068
"2025-11-14T22:01:43.913Z",29645,1431,26.338812524369484,21.875291422606395
"2025-11-14T23:01:43.913Z",29296,1491,26.666774130340563,23.962920099607395
"2025-11-15T00:01:43.913Z",30060,1495,25.097866056781122,26.611007368124895
"2025-11-15T01:01:43.913Z",30622,1436,26.441305596887627,25.289404233483417
"2025-11-15T02:01:43.913Z",49624,2531,51.03792964318297,43.194590674562264
"2025-11-15T03:01:43.913Z",49345,2553,50.65293249470347,40.96276140315473
"2025-11-15T04:01:43.913Z",49923,2410,45.79953960396768,43.62874956932602
"2025-11-15T05:01:43.913Z",50489,2592,50.050736413567,39.83349925294032
"2025-11-15T06:01:43.913Z",50294,2509,53.507062123008126,36.315690820194106
"2025-11-15T07:01:43.913Z",49752,2495,48.45749886155609,36.228118231249844
"2025-11-15T08:01:43.913Z",50865,2424,51.12700036545238,44.021167036449
"2025-11-15T09:01:43.913Z",50438,2405,52.284318230628536,44.73823103084815
"2025-11-15T10:01:43.913Z",49943,2528,46.90974226471322,39.588353259691964
"2025-11-15T11:01:43.913Z",50834,2497,49.92757309376365,44.730763414627
"2025-11-15T12:01:43.913Z",29873,1481,28.18194311718724,23.902640930868763
"2025-11-15T13:01:43.913Z",29911,1446,28.71597416755714,20.76012907934083
"2025-11-15T14:01:43.913Z",30847,1482,32.5695792068851,21.90803180130072
"2025-11-15T15:01:43.913Z",29563,1452,32.264321679817456,19.025522683719565
"2025-11-15T16:01:43.913Z",119801,6092,100,98.71331490842378
"2025-11-15T17:01:43.913Z",30168,1400,25.084331737109046,26.159073000911697
"2025-11-15T18:01:43.913Z",30421,1589,33.15456341741553,25.33781016044384
"2025-11-15T19:01:43.913Z",29536,1509,26.364672086023806,22.183896540847293
"2025-11-15T20:01:43.913Z",29620,1405,32.47331495522316,23.313400794075612
"2025-11-15T21:01:43.913Z",30474,1429,30.516951195097004,20.42071075388348
"2025-11-15T22:01:43.913Z",30463,1434,27.887964067986374,23.093346645312163
"2025-11-15T23:01:43.913Z",29625,1427,33.33107888737219,19.605460426506983
"2025-11-16T00:01:43.913Z",29831,1470,27.75794083850426,19.66296227199736
"2025-11-16T01:01:43.913Z",29261,1518,28.55419745835715,25.88507138487052
"2025-11-16T02:01:43.913Z",50137,2591,45.81509642364027,39.713248726978065
"2025-11-16T03:01:43.913Z",49313,2529,46.952994746722695,39.83135573512931
"2025-11-16T04:01:43.913Z",50142,2454,54.95458264763355,41.85409198011337
"2025-11-16T05:01:43.913Z",49376,2432,52.15842566210521,43.76834927658894
"2025-11-16T06:01:43.913Z",49781,2416,46.94007545791448,40.6670662255831
"2025-11-16T07:01:43.913Z",50608,2462,50.233564412175056,38.821795786151235
"2025-11-16T08:01:43.913Z",50102,2564,51.75750249840839,44.230029074443436
"2025-11-16T09:01:43.913Z",50719,2569,53.76474010086326,41.78456137499624
"2025-11-16T10:01:43.913Z",50306,2464,49.013961046747184,35.94699522626098
"2025-11-16T11:01:43.913Z",49172,2450,54.646001608623514,38.17261445989976
"2025-11-16T12:01:43.913Z",30112,1514,29.897545269719558,28.82352266309351
"2025-11-16T13:01:43.913Z",30490,1525,26.766783238352033,27.06558521369383
"2025-11-16T14:01:43.913Z",29750,1403,29.28215388752732,28.983031259054187
"2025-11-16T15:01:43.913Z",29073,1494,26.962137529781213,28.08446030638371
"2025-11-16T16:01:43.913Z",29721,1409,25.738168073947442,22.725231000288094
"2025-11-16T17:01:43.913Z",29180,1548,34.52149671321794,25.692209122408023
"2025-11-16T18:01:43.913Z",29746,1518,27.569239778021107,20.41952746936633
"2025-11-16T19:01:43.913Z",29547,1440,30.694198480866763,23.037633863167304
"2025-11-16T20:01:43.913Z",30921,1556,28.987079058780182,27.07111434346418
"2025-11-16T21:01:43.913Z",30504,1470,25.246816422440375,24.46048859273775
"2025-11-16T22:01:43.913Z",29752,1580,32.471924096834634,20.414791931441997
"2025-11-16T23:01:43.913Z",30573,1567,29.077740270785494,24.027364785433573
"2025-11-17T00:01:43.913Z",29766,1441,33.57296532790209,24.46413587569741
"2025-11-17T01:01:43.913Z",30572,1532,25.368086591567444,26.501875613451375
"2025-11-17T02:01:43.913Z",80094,4083,79.48563704907212,66.50078958141307
"2025-11-17T03:01:43.913Z",79181,3973,78.66393575777762,59.99077952454304
"2025-11-17T04:01:43.913Z",80766,3970,79.80488629746156,68.09131978547606
"2025-11-17T05:01:43.913Z",79954,4093,84.90515165427512,59.99645266037065
"2025-11-17T06:01:43.913Z",80288,3967,81.119049110551,61.63664905484202
"2025-11-17T07:01:43.913Z",80778,4060,77.34411486548113,61.801669493046106
"2025-11-17T08:01:43.913Z",79607,3969,76.35250951967399,61.8216340494937
"2025-11-17T09:01:43.913Z",80870,3901,83.08047547947793,64.94036739080515
"2025-11-17T10:01:43.913Z",79312,3997,75.54434340914163,66.86747064639846
"2025-11-17T11:01:43.913Z",80874,4085,75.663414088317,67.71202365613811
"2025-11-17T12:01:43.913Z",29330,1571,31.581873118705804,23.248873140118533
"2025-11-17T13:01:43.913Z",29748,1510,30.325023357309693,22.172333633778834
"2025-11-17T14:01:43.913Z",30217,1457,27.192419666933905,27.37891775665846
"2025-11-17T15:01:43.913Z",30218,1405,32.794570155767914,26.67018439688395
"2025-11-17T16:01:43.913Z",30544,1543,31.559601824011747,24.769605056838905
"2025-11-17T17:01:43.913Z",29703,1412,34.727284551007166,25.123428892255717
"2025-11-17T18:01:43.913Z",30423,1570,27.120105451508206,19.09345165779782
"2025-11-17T19:01:43.913Z",30299,1498,25.216502985919966,27.931118980272753
"2025-11-17T20:01:43.913Z",30125,1552,26.043042284580423,25.856362179874147
"2025-11-17T21:01:43.913Z",30023,1583,25.708768944741724,28.763509039383994
"2025-11-17T22:01:43.913Z",30658,1402,26.01058460337264,26.826512843018534
"2025-11-17T23:01:43.913Z",30159,1504,27.57182516369687,28.46230675162316
"2025-11-18T00:01:43.913Z",29696,1440,34.77530311397957,23.295284319439176
"2025-11-18T01:01:43.913Z",29905,1548,31.0413722144489,20.237671638235934
"2025-11-18T02:01:43.913Z",80485,3936,82.96626848703346,60.57575286568643
"2025-11-18T03:01:43.913Z",79823,3948,76.49812155033355,66.69670231920445
"2025-11-18T04:01:43.913Z",80741,4081,77.72099787044866,62.452817154187855
"2025-11-18T05:01:43.913Z",79269,3949,76.27228169417067,65.26024573893271
"2025-11-18T06:01:43.913Z",79333,3938,79.75397513423715,68.4066413868806
"2025-11-18T07:01:43.913Z",79245,3922,80.78682374145494,63.42075130327736
"2025-11-18T08:01:43.913Z",80270,3950,76.09833836084668,64.7916292924885
"2025-11-18T09:01:43.913Z",79466,3989,77.43535097528392,63.000812966736184
"2025-11-18T10:01:43.913Z",79940,3989,83.03587529497426,64.96589583677257
"2025-11-18T11:01:43.913Z",80659,3934,75.28963207930364,67.09985982421708
"2025-11-18T12:01:43.913Z",30015,1594,27.533356213819815,24.72782774954604
"2025-11-18T13:01:43.913Z",30232,1534,28.711181203135567,27.274189386757836
"2025-11-18T14:01:43.913Z",30556,1547,30.476790621975752,28.263090921852076
"2025-11-18T15:01:43.913Z",30503,1430,31.857615993190127,20.575526150434342
"2025-11-18T16:01:43.913Z",29648,1462,31.71123821678934,28.309282403148845
"2025-11-18T17:01:43.913Z",30503,1428,27.386282526998393,20.809423196716434
"2025-11-18T18:01:43.913Z",30380,1534,30.86037463094369,20.972255780603646
"2025-11-18T19:01:43.913Z",29016,1423,25.2930797412681,20.78185129881153
"2025-11-18T20:01:43.913Z",29090,1465,28.730407955911307,24.876054304653287
"2025-11-18T21:01:43.913Z",30546,1543,25.776378371363755,28.774864159866056
"2025-11-18T22:01:43.913Z",30415,1430,30.320987830278078,20.43731539255085
"2025-11-18T23:01:43.913Z",29837,1441,34.15048445375722,27.26106673975039
"2025-11-19T00:01:43.913Z",29104,1432,26.760420841585663,26.88788056753227
"2025-11-19T01:01:43.913Z",30997,1485,28.138448906404225,27.18647494804085
"2025-11-19T02:01:43.913Z",80002,4046,81.09710532912345,64.57850201607798
"2025-11-19T03:01:43.913Z",79582,3958,79.22193458414053,66.7343843910627
"2025-11-19T04:01:43.913Z",79106,3995,76.25446870856645,68.427144135481
"2025-11-19T05:01:43.913Z",79714,3977,78.89231009032683,66.43892281722047
"2025-11-19T06:01:43.913Z",80029,3946,79.9095043816934,59.97486182475623
"2025-11-19T07:01:43.913Z",79003,4095,79.53626102411707,59.50652444963466
"2025-11-19T08:01:43.913Z",80240,3901,79.97286066505043,67.14400396756763
"2025-11-19T09:01:43.913Z",120125,6043,100,94.60494262694836
"2025-11-19T10:01:43.913Z",80851,4052,81.29247732056236,66.38063916021692
"2025-11-19T11:01:43.913Z",79096,3958,79.13234136733202,67.05009952332743
"2025-11-19T12:01:43.913Z",30450,1471,27.663492744091787,26.931450409060922
"2025-11-19T13:01:43.913Z",29171,1474,28.91510150500781,27.56223807152183
"2025-11-19T14:01:43.913Z",29740,1529,28.12593181133266,26.682106730574162
"2025-11-19T15:01:43.913Z",30851,1448,30.68390161260309,28.5357851314592
"2025-11-19T16:01:43.913Z",30366,1402,32.9533617564379,21.036545263293885
"2025-11-19T17:01:43.913Z",29777,1460,26.062308800989996,24.99956966918812
"2025-11-19T18:01:43.913Z",29808,1406,33.2282265917837,23.087888831760267
"2025-11-19T19:01:43.913Z",29159,1491,31.201083657460998,26.334649939033635
"2025-11-19T20:01:43.913Z",29298,1586,26.275039803093524,28.28993122257097
"2025-11-19T21:01:43.913Z",30240,1588,32.47897483575913,22.33916438560975
"2025-11-19T22:01:43.913Z",30885,1470,26.928492310450775,21.71631739524307
"2025-11-19T23:01:43.913Z",30098,1496,26.81073647532105,20.38171847388118
"2025-11-20T00:01:43.913Z",29185,1580,30.13242536833724,26.133762624008995
"2025-11-20T01:01:43.913Z",30939,1532,30.64082474115672,27.07339783686664
"2025-11-20T02:01:43.913Z",80290,3990,78.11915113856607,66.29628861630707
"2025-11-20T03:01:43.913Z",79529,3976,81.92668029702102,61.91499805818189
"2025-11-20T04:01:43.913Z",80742,3971,82.44723586068963,65.40756160137565
"2025-11-20T05:01:43.913Z",79314,4029,84.57165417766332,66.7091426683555
"2025-11-20T06:01:43.913Z",79377,3947,82.61446214676089,65.36477632675721
